,0
чехов,3.5165082281731497
кульчицкий,3.5165082281731497
овидий,4.61512051684126
отрада,3.5165082281731497
роман,2.41789593950504
гастев,4.61512051684126
викул,4.61512051684126
морозов,4.61512051684126
фирдоусить,4.61512051684126
кукольник,4.61512051684126
полонский,3.228826155721369
бо,4.61512051684126
юлий,4.61512051684126
хомяк,4.61512051684126
даниэль,4.61512051684126
валери,4.61512051684126
киссин,4.61512051684126
тассо,4.61512051684126
тальковый,4.61512051684126
гнедич,4.61512051684126
сурков,3.9219733362813143
аксёнов,4.61512051684126
якуб,4.61512051684126
ду,4.61512051684126
апухтин,3.9219733362813143
веневитин,3.9219733362813143
глинка,4.61512051684126
гампер,4.61512051684126
теннисон,4.61512051684126
прутковый,4.61512051684126
такубок,4.61512051684126
обрадович,3.228826155721369
ливина,4.61512051684126
черубин,3.9219733362813143
мидзухара,4.61512051684126
вентцель,4.61512051684126
антон,2.8233610476132043
степан,3.005682604407159
янка,4.61512051684126
ревич,4.61512051684126
римма,2.5356789751614235
баруздин,4.61512051684126
кривина,4.61512051684126
барков,4.61512051684126
набоков,4.61512051684126
каменеть,4.61512051684126
клюев,3.9219733362813143
катарсин,4.61512051684126
румянцев,4.61512051684126
капнистый,4.61512051684126
тихонов,2.8233610476132043
демьян,3.9219733362813143
бундура,3.9219733362813143
жигулин,3.9219733362813143
поплавский,4.61512051684126
фу,4.61512051684126
зенкевич,3.228826155721369
голенищевкутуз,4.61512051684126
танк,3.9219733362813143
винокуров,3.228826155721369
алдонин,4.61512051684126
большак,4.61512051684126
луконин,4.61512051684126
мятлеть,4.61512051684126
аделаида,3.5165082281731497
лейкина,3.9219733362813143
меркурьев,4.61512051684126
боков,3.228826155721369
гесиод,4.61512051684126
раич,4.61512051684126
рильке,3.9219733362813143
игнатьев,4.61512051684126
поделковы,4.61512051684126
бородицкий,4.61512051684126
луговской,3.5165082281731497
коган,3.228826155721369
кручёных,3.9219733362813143
главный,3.005682604407159
мильтон,4.61512051684126
габриак,3.9219733362813143
слуцкий,3.5165082281731497
гейм,4.61512051684126
майк,4.61512051684126
маккавейский,4.61512051684126
мартынов,3.9219733362813143
фёдоров,3.5165082281731497
жаров,4.61512051684126
катаев,4.61512051684126
турбина,4.61512051684126
китс,4.61512051684126
герцык,3.5165082281731497
спиридон,3.9219733362813143
егор,3.005682604407159
львович,4.61512051684126
корин,4.61512051684126
кирсан,3.005682604407159
март,2.312535423847214
писок,4.61512051684126
алишер,4.61512051684126
волховский,4.61512051684126
ганин,4.61512051684126
ермолаев,4.61512051684126
купать,4.61512051684126
нарбут,3.5165082281731497
демыкина,3.9219733362813143
дышаленков,3.9219733362813143
эрл,4.61512051684126
анисимов,4.61512051684126
костёр,4.61512051684126
григорий,3.9219733362813143
добронравов,2.6692103677859462
мицкевич,4.61512051684126
брант,4.61512051684126
левитанский,3.228826155721369
клюшник,4.61512051684126
голдсмит,4.61512051684126
шелли,4.61512051684126
мошковский,3.5165082281731497
горбаневский,4.61512051684126
смоленский,3.9219733362813143
солоухин,3.5165082281731497
зданевич,4.61512051684126
прокофьев,4.61512051684126
плисецкий,4.61512051684126
смольянин,4.61512051684126
навои,4.61512051684126
шаламов,3.9219733362813143
гай,4.61512051684126
ярослав,3.5165082281731497
боборахим,4.61512051684126
слепаков,4.61512051684126
орешина,4.61512051684126
нина,2.6692103677859462
николев,4.61512051684126
кропивницкий,4.61512051684126
губанов,4.61512051684126
анстея,4.61512051684126
юлиан,4.61512051684126
новелла,3.9219733362813143
сапфо,4.61512051684126
курочкин,4.61512051684126
хрущёв,4.61512051684126
одоевцев,3.9219733362813143
юань,4.61512051684126
колтоновский,4.61512051684126
джованни,4.61512051684126
сковорода,4.61512051684126
анатолий,2.8233610476132043
ася,3.5165082281731497
божидар,4.61512051684126
андреев,4.61512051684126
рубать,4.61512051684126
коржавино,4.61512051684126
майоров,4.61512051684126
франсуа,4.61512051684126
парна,4.61512051684126
гофман,4.61512051684126
гринберг,4.61512051684126
кончаловский,4.61512051684126
ипполит,4.61512051684126
глеб,3.5165082281731497
накамур,4.61512051684126
аксаков,4.61512051684126
вейнберг,4.61512051684126
парнок,3.9219733362813143
башлачёв,4.61512051684126
петник,4.61512051684126
стефан,4.61512051684126
бек,3.9219733362813143
намжила,4.61512051684126
крапивина,4.61512051684126
светлов,3.228826155721369
эренбург,3.005682604407159
анисим,4.61512051684126
граубин,3.9219733362813143
потмкина,4.61512051684126
ровицкай,3.5165082281731497
михайлов,4.61512051684126
берест,2.6692103677859462
нонна,4.61512051684126
фатьян,4.61512051684126
козлов,3.9219733362813143
фазиль,4.61512051684126
фофан,3.9219733362813143
гуро,4.61512051684126
завальнюк,4.61512051684126
гребнев,4.61512051684126
лёд,3.5165082281731497
пьер,4.61512051684126
кушнер,4.61512051684126
аполлон,3.5165082281731497
елагин,3.9219733362813143
лиодора,4.61512051684126
надсон,3.5165082281731497
добролюбов,4.61512051684126
расина,4.61512051684126
айга,4.61512051684126
лев,2.0501711593797225
снежина,4.61512051684126
арон,4.61512051684126
гнед,4.61512051684126
аполлинер,4.61512051684126
смеляков,3.9219733362813143
звягинцев,4.61512051684126
богданович,4.61512051684126
ручьва,4.61512051684126
коринфский,4.61512051684126
клавиша,4.61512051684126
бернуть,4.61512051684126
вийон,4.61512051684126
эварист,4.61512051684126
чичибабин,3.9219733362813143
пнина,4.61512051684126
петров,3.5165082281731497
летов,4.61512051684126
кольцов,3.5165082281731497
ратгауз,4.61512051684126
алигера,3.9219733362813143
мерзляк,4.61512051684126
белозеров,3.9219733362813143
николаевич,3.9219733362813143
суинберн,4.61512051684126
синявский,3.9219733362813143
горский,3.9219733362813143
денис,2.6692103677859462
семна,4.61512051684126
суланга,4.61512051684126
аверинцев,4.61512051684126
барк,4.61512051684126
евдокия,4.61512051684126
маркин,4.61512051684126
крандиевскаятолстый,4.61512051684126
комаровский,4.61512051684126
минский,4.61512051684126
гесс,4.61512051684126
цетлина,4.61512051684126
хемницер,4.61512051684126
пальмина,4.61512051684126
грибачев,4.61512051684126
жемчужников,4.61512051684126
глейзар,4.61512051684126
ладонщик,3.9219733362813143
чупров,4.61512051684126
гитович,4.61512051684126
вилькина,4.61512051684126
воронель,4.61512051684126
оцуп,3.9219733362813143
щипачёв,3.005682604407159
агат,4.61512051684126
браун,4.61512051684126
ходасевич,3.9219733362813143
гафт,4.61512051684126
дрофенко,4.61512051684126
долгорукий,4.61512051684126
солнцев,4.61512051684126
белинский,4.61512051684126
малларма,4.61512051684126
эзоп,4.61512051684126
поделиться,3.5165082281731497
бурлюк,4.61512051684126
попугай,4.61512051684126
антиохнуть,4.61512051684126
оболдуев,4.61512051684126
лохвицкий,3.9219733362813143
сологуба,3.9219733362813143
ким,3.9219733362813143
максимилиан,3.228826155721369
уистен,3.9219733362813143
сусанна,4.61512051684126
липкина,4.61512051684126
юргис,3.9219733362813143
игнатов,4.61512051684126
альвинга,4.61512051684126
дубровин,3.9219733362813143
васильев,4.61512051684126
дельвиг,4.61512051684126
случевский,3.9219733362813143
кобзев,3.9219733362813143
кюхельбекер,4.61512051684126
хокк,4.61512051684126
яшин,3.005682604407159
волошин,3.228826155721369
введенский,3.228826155721369
пётр,3.228826155721369
соснора,4.61512051684126
гребенка,4.61512051684126
рачок,4.61512051684126
каменский,4.61512051684126
райнер,3.9219733362813143
григорьев,3.228826155721369
торквато,4.61512051684126
абулькасим,4.61512051684126
полежаев,4.61512051684126
тарас,3.9219733362813143
вечтомов,4.61512051684126
прокошина,4.61512051684126
рудаки,4.61512051684126
семён,2.6692103677859462
амарь,4.61512051684126
асеев,3.5165082281731497
шершеневич,3.9219733362813143
ростопчина,3.9219733362813143
жданов,4.61512051684126
варлам,3.9219733362813143
василиск,4.61512051684126
поспелов,4.61512051684126
уткин,3.5165082281731497
мариенгоф,4.61512051684126
софия,3.228826155721369
оливер,4.61512051684126
кубанв,4.61512051684126
гудзенко,4.61512051684126
соловьва,4.61512051684126
багрицкий,3.9219733362813143
орлов,2.8233610476132043
исаковский,3.005682604407159
мунь,4.61512051684126
галич,3.5165082281731497
голь,3.9219733362813143
катулл,4.61512051684126
дудин,3.9219733362813143
нестор,4.61512051684126
тимофей,3.005682604407159
катенина,4.61512051684126
использовать,2.8233610476132043
искандер,4.61512051684126
гий,4.61512051684126
балтрушайтис,3.9219733362813143
огаревый,3.9219733362813143
альфред,4.61512051684126
ваншенкин,3.5165082281731497
рерих,3.9219733362813143
ашукина,4.61512051684126
минаев,4.61512051684126
павел,2.217225244042889
шандор,4.61512051684126
камоэнс,4.61512051684126
каннегисер,4.61512051684126
казин,3.9219733362813143
раевский,3.9219733362813143
вертинский,4.61512051684126
ошанин,3.228826155721369
тукай,4.61512051684126
грувман,4.61512051684126
озеров,3.9219733362813143
сеф,3.9219733362813143
козьма,4.61512051684126
шпаликов,4.61512051684126
вергилий,4.61512051684126
соловьёв,3.5165082281731497
адалиса,4.61512051684126
рыленок,4.61512051684126
герасимов,4.61512051684126
тредиаковский,4.61512051684126
савелий,3.9219733362813143
батлер,3.9219733362813143
кондратий,3.9219733362813143
ривина,4.61512051684126
гоголь,4.61512051684126
аким,4.61512051684126
алфавит,4.61512051684126
перси,4.61512051684126
лебедевкумач,3.5165082281731497
варвар,3.5165082281731497
ржевский,4.61512051684126
коласа,4.61512051684126
петфи,4.61512051684126
ник,3.5165082281731497
липскер,4.61512051684126
кантемир,4.61512051684126
смертин,4.61512051684126
боккаччо,4.61512051684126
лифшиц,4.61512051684126
сюося,4.61512051684126
джек,3.9219733362813143
гиляровский,4.61512051684126
машраб,4.61512051684126
хафиз,4.61512051684126
бестужев,4.61512051684126
георг,4.61512051684126
вагиновый,4.61512051684126
кузмина,3.9219733362813143
алтаузный,4.61512051684126
шамиссо,4.61512051684126
доризо,3.5165082281731497
агнивец,3.5165082281731497
адельберт,4.61512051684126
цой,4.61512051684126
давыдов,3.228826155721369
гербель,4.61512051684126
каролина,3.5165082281731497
восток,3.5165082281731497
маслов,4.61512051684126
сумароков,3.9219733362813143
князев,3.9219733362813143
ширазить,4.61512051684126
бенедикт,4.61512051684126
тэффи,3.9219733362813143
булыгинский,4.61512051684126
садовский,3.9219733362813143
коневский,4.61512051684126
рылеев,3.9219733362813143
сердобольский,4.61512051684126
рюрик,3.9219733362813143
весёлый,1.9760631872260008
разбитый,3.005682604407159
хлеб,3.5165082281731497
ёлка,3.005682604407159
родитель,2.5356789751614235
старость,3.005682604407159
путешествие,3.228826155721369
ненависть,3.5165082281731497
пасха,3.9219733362813143
добро,2.8233610476132043
мечта,2.312535423847214
дерево,3.005682604407159
медицина,4.61512051684126
блокада,3.5165082281731497
безответный,3.9219733362813143
крым,3.9219733362813143
нежность,2.41789593950504
брат,2.130213867053259
петербург,3.5165082281731497
предательство,3.5165082281731497
самоубийство,3.5165082281731497
сочи,4.61512051684126
учитель,3.228826155721369
господний,4.61512051684126
сострадание,3.5165082281731497
июнь,4.61512051684126
москва,3.005682604407159
движение,3.9219733362813143
молодость,2.5356789751614235
обида,3.5165082281731497
рассвет,2.217225244042889
татьянина,4.61512051684126
церковь,4.61512051684126
абхазия,4.61512051684126
масленица,3.9219733362813143
санкт,4.61512051684126
прошедший,3.9219733362813143
саратов,4.61512051684126
фрукт,3.9219733362813143
рождение,3.228826155721369
лагерь,3.9219733362813143
дорожный,3.228826155721369
прощёный,4.61512051684126
аборт,4.61512051684126
снегурочка,3.9219733362813143
декабрь,3.9219733362813143
спасатель,4.61512051684126
наука,4.61512051684126
муж,2.8233610476132043
танец,4.61512051684126
эротический,4.61512051684126
повар,3.9219733362813143
грусть,2.5356789751614235
математика,4.61512051684126
фотография,3.5165082281731497
вербный,4.61512051684126
полицейский,4.61512051684126
разлука,1.8425317946014783
правило,3.228826155721369
крещение,4.61512051684126
хулиганский,4.61512051684126
дочка,2.5356789751614235
ромашка,3.005682604407159
валентина,2.8233610476132043
якутия,4.61512051684126
самара,4.61512051684126
народный,3.9219733362813143
севастополь,3.9219733362813143
театр,2.41789593950504
героизм,3.5165082281731497
честь,3.005682604407159
первоклассник,3.9219733362813143
невеста,2.8233610476132043
кино,3.9219733362813143
профсоюз,4.61512051684126
футбол,4.61512051684126
чтец,3.228826155721369
овощ,3.9219733362813143
физика,4.61512051684126
космос,4.61512051684126
сибирь,3.9219733362813143
радуга,3.005682604407159
экология,4.61512051684126
урал,4.61512051684126
январь,3.228826155721369
печаль,2.41789593950504
талант,2.41789593950504
беременность,3.9219733362813143
чай,4.61512051684126
пионер,3.9219733362813143
измена,3.005682604407159
юмористический,4.61512051684126
прошлый,3.005682604407159
погода,3.5165082281731497
пожарный,4.61512051684126
студент,3.9219733362813143
сирень,3.5165082281731497
кубань,4.61512051684126
колыбельный,2.6692103677859462
ода,3.9219733362813143
патриотизм,2.8233610476132043
тула,4.61512051684126
поезд,3.9219733362813143
апрель,3.005682604407159
сталин,3.9219733362813143
ленин,3.5165082281731497
секс,4.61512051684126
свадьба,3.9219733362813143
улыбка,2.8233610476132043
профессия,3.5165082281731497
полиция,4.61512051684126
совесть,3.9219733362813143
революция,3.228826155721369
медик,4.61512051684126
благовещение,4.61512051684126
чтение,3.9219733362813143
рождество,4.61512051684126
прощение,4.61512051684126
здоровье,3.9219733362813143
спорт,3.9219733362813143
подросток,3.228826155721369
рыбалка,4.61512051684126
материнство,3.9219733362813143
знание,3.9219733362813143
ноябрь,3.9219733362813143
расставание,3.228826155721369
солдат,2.6692103677859462
волос,4.61512051684126
религия,4.61512051684126
болезнь,3.9219733362813143
воспитатель,3.5165082281731497
скука,3.9219733362813143
цвета,2.8233610476132043
цифра,3.5165082281731497
расстояние,3.9219733362813143
положение,4.61512051684126
фильм,3.5165082281731497
прибалтика,4.61512051684126
небезразличный,4.61512051684126
след,3.228826155721369
фрагмент,4.61512051684126
воспевать,3.228826155721369
молодой,1.9070703157390494
неоднозначный,4.61512051684126
брак,3.5165082281731497
например,2.5356789751614235
тонкий,2.6692103677859462
видно,3.9219733362813143
школьница,3.5165082281731497
ну,1.670681537674819
суша,4.61512051684126
важно,3.5165082281731497
иметь,2.41789593950504
сидя,4.61512051684126
становиться,2.130213867053259
восхищение,3.9219733362813143
долго,2.0501711593797225
вместе,2.5356789751614235
дорого,4.61512051684126
фундамент,4.61512051684126
невлюблённый,4.61512051684126
возможно,2.6692103677859462
скандал,4.61512051684126
верхний,4.61512051684126
раскрываться,4.61512051684126
нелегко,3.5165082281731497
вспомнить,3.228826155721369
кинематограф,3.9219733362813143
вывод,3.228826155721369
социальный,4.61512051684126
нелюбимый,4.61512051684126
родственник,4.61512051684126
перечислять,4.61512051684126
злато,2.8233610476132043
вначале,3.9219733362813143
отличный,1.9070703157390494
дуть,3.5165082281731497
брести,4.61512051684126
показаться,4.61512051684126
отечество,3.5165082281731497
повестись,4.61512051684126
сделать,1.7819071727850435
крепкий,3.9219733362813143
бал,3.5165082281731497
миг,2.41789593950504
гласить,4.61512051684126
пример,2.8233610476132043
маша,2.5356789751614235
пусть,1.9760631872260008
бизон,4.61512051684126
заполнять,3.9219733362813143
песенка,1.9070703157390494
видимо,2.6692103677859462
пословица,4.61512051684126
вовсе,3.228826155721369
быт,3.9219733362813143
дружить,2.8233610476132043
нога,2.8233610476132043
промеж,3.9219733362813143
ютюб,4.61512051684126
творить,2.6692103677859462
благодарность,2.6692103677859462
оглядываться,4.61512051684126
бегбедро,4.61512051684126
обычно,3.5165082281731497
ради,3.5165082281731497
питомец,4.61512051684126
однако,3.228826155721369
вызывать,2.8233610476132043
существовать,4.61512051684126
исключение,3.5165082281731497
шарфик,4.61512051684126
счастливый,2.5356789751614235
наоборот,3.9219733362813143
заставлять,2.5356789751614235
молоко,3.5165082281731497
случайный,3.228826155721369
неужели,3.5165082281731497
неуловимый,3.5165082281731497
плюс,4.61512051684126
эстонский,4.61512051684126
пойти,2.6692103677859462
более,2.312535423847214
покорный,3.9219733362813143
переживание,3.005682604407159
никак,3.005682604407159
недоумение,4.61512051684126
способный,3.228826155721369
против,3.228826155721369
показывать,3.228826155721369
провозгласить,4.61512051684126
выдумать,4.61512051684126
какойтый,2.8233610476132043
искренний,3.5165082281731497
страшно,2.8233610476132043
сложно,2.8233610476132043
необыкновенный,3.9219733362813143
казаться,2.6692103677859462
новогодний,3.5165082281731497
культура,3.228826155721369
серёжа,3.228826155721369
фредерик,4.61512051684126
сей,1.8425317946014783
убеждение,4.61512051684126
искусство,2.8233610476132043
возраст,3.228826155721369
простить,1.9070703157390494
кабакибыль,4.61512051684126
джульетта,3.9219733362813143
пенсионер,3.9219733362813143
полюбить,3.5165082281731497
ознакомление,4.61512051684126
пожалуйста,2.217225244042889
многогранность,4.61512051684126
остеречься,4.61512051684126
благолепие,4.61512051684126
восхвалять,4.61512051684126
причёска,3.228826155721369
посмотреть,3.005682604407159
почти,2.312535423847214
штука,3.9219733362813143
начинать,3.005682604407159
непростительно,4.61512051684126
большинство,3.5165082281731497
ходить,2.217225244042889
бывало,3.9219733362813143
трудиться,3.9219733362813143
основа,3.9219733362813143
суждение,4.61512051684126
прошлое,3.5165082281731497
расстраивать,4.61512051684126
помочь,2.0501711593797225
верить,2.217225244042889
комуть,3.228826155721369
согласиться,3.5165082281731497
практически,3.9219733362813143
лавочка,3.9219733362813143
мисс,4.61512051684126
куда,2.6692103677859462
много,1.149384614041533
сергеевич,3.005682604407159
памятный,4.61512051684126
мадень,4.61512051684126
пивко,4.61512051684126
опасно,3.9219733362813143
аспушкин,3.9219733362813143
ревнивый,3.5165082281731497
чудесно,3.5165082281731497
шлюпопушка,4.61512051684126
меж,3.5165082281731497
шашлычок,3.9219733362813143
мятежный,3.9219733362813143
учить,1.5705980791178364
оля,3.228826155721369
беситься,4.61512051684126
лилия,3.5165082281731497
особенно,1.7819071727850435
название,2.8233610476132043
наслаждение,3.228826155721369
стыд,3.228826155721369
вечор,3.9219733362813143
словно,3.005682604407159
тут,1.7819071727850435
струна,3.9219733362813143
ище,4.61512051684126
столько,1.9760631872260008
отнести,3.5165082281731497
пушкинский,4.61512051684126
утончить,4.61512051684126
всякий,3.9219733362813143
множество,2.8233610476132043
явиться,3.9219733362813143
леил,3.9219733362813143
смутный,3.5165082281731497
навсегда,3.005682604407159
лва,4.61512051684126
упоенный,3.9219733362813143
забабахать,4.61512051684126
настя,2.6692103677859462
научить,3.228826155721369
грамотей,4.61512051684126
обидный,4.61512051684126
махина,4.61512051684126
нечто,3.228826155721369
немизида,4.61512051684126
вернться,4.61512051684126
лина,4.61512051684126
безумие,4.61512051684126
близ,3.9219733362813143
хоть,2.130213867053259
бум,4.61512051684126
вася,3.9219733362813143
категория,3.228826155721369
жанна,4.61512051684126
любовник,3.5165082281731497
ушаков,3.5165082281731497
умерить,4.61512051684126
знакомство,4.61512051684126
пугливо,3.9219733362813143
посвящать,2.6692103677859462
бить,3.228826155721369
проникать,3.5165082281731497
конченый,4.61512051684126
сладостно,3.9219733362813143
мо,2.41789593950504
грамотно,3.9219733362813143
изз,3.005682604407159
унылый,2.5356789751614235
зачем,2.217225244042889
достонбек,4.61512051684126
че,3.5165082281731497
соловей,3.228826155721369
красавица,2.312535423847214
лемноский,4.61512051684126
немислить,4.61512051684126
любвеобильный,3.9219733362813143
старинный,3.5165082281731497
заклинание,3.9219733362813143
связь,4.61512051684126
пытаться,3.005682604407159
коноха,4.61512051684126
неплохо,4.61512051684126
браво,3.228826155721369
проницательно,4.61512051684126
наверняка,4.61512051684126
двести,3.9219733362813143
ален,3.5165082281731497
сковать,4.61512051684126
любвиабильный,4.61512051684126
очаровать,3.9219733362813143
напрасный,3.5165082281731497
объятие,3.9219733362813143
клвенький,4.61512051684126
алина,2.5356789751614235
чувственный,3.9219733362813143
пользовата,4.61512051684126
словесность,4.61512051684126
давать,2.6692103677859462
хладный,4.61512051684126
вообще,2.8233610476132043
тебекогда,4.61512051684126
восторгаться,3.9219733362813143
хилола,4.61512051684126
пус,4.61512051684126
карамелька,4.61512051684126
обожать,1.7247487589450947
дворец,3.5165082281731497
умереть,2.41789593950504
устроить,4.61512051684126
здравствуйте,2.0501711593797225
мечтатель,3.228826155721369
титан,4.61512051684126
углубляться,4.61512051684126
саск,4.61512051684126
феруз,4.61512051684126
вещь,3.228826155721369
пускай,2.6692103677859462
горячий,2.8233610476132043
романтизм,4.61512051684126
прочесть,2.8233610476132043
обожаевать,4.61512051684126
дорожить,4.61512051684126
клинни,4.61512051684126
жертва,3.228826155721369
надеяться,3.5165082281731497
саня,3.9219733362813143
невидимка,4.61512051684126
влечение,4.61512051684126
наруто,4.61512051684126
позабыть,3.228826155721369
развивать,3.9219733362813143
дорида,3.5165082281731497
кокетка,4.61512051684126
кровь,3.9219733362813143
сыпать,3.5165082281731497
постареть,4.61512051684126
спросить,2.8233610476132043
напевный,4.61512051684126
впрямь,4.61512051684126
тяжёлый,2.6692103677859462
сесть,3.5165082281731497
жальчто,4.61512051684126
долгий,3.5165082281731497
индивидум,4.61512051684126
насопить,4.61512051684126
спектр,4.61512051684126
ах,2.6692103677859462
метаться,4.61512051684126
получить,2.6692103677859462
внимание,3.005682604407159
взять,2.130213867053259
россиитакать,4.61512051684126
грудь,2.41789593950504
настолько,3.228826155721369
относиться,2.8233610476132043
лирично,4.61512051684126
дух,2.5356789751614235
идт,3.005682604407159
тамирлан,4.61512051684126
радж,4.61512051684126
есения,3.9219733362813143
узорный,3.5165082281731497
тускло,3.5165082281731497
описать,3.005682604407159
гибыть,4.61512051684126
алкоголизм,4.61512051684126
златой,4.61512051684126
чемтый,3.9219733362813143
спаться,3.9219733362813143
какомтый,3.9219733362813143
целовать,3.228826155721369
песок,4.61512051684126
бумага,3.9219733362813143
карма,4.61512051684126
кофта,3.9219733362813143
агата,4.61512051684126
багряный,3.9219733362813143
своеобразный,4.61512051684126
лишь,1.9070703157390494
вопреки,4.61512051684126
передавать,3.9219733362813143
шнур,4.61512051684126
грязь,4.61512051684126
есенингений,4.61512051684126
долька,4.61512051684126
дункан,4.61512051684126
бровь,3.9219733362813143
завести,4.61512051684126
интересный,1.9070703157390494
поэтон,4.61512051684126
прекратить,4.61512051684126
понимать,2.130213867053259
написание,3.9219733362813143
катерина,4.61512051684126
иной,2.8233610476132043
заслуга,3.9219733362813143
сумасшедший,3.9219733362813143
нарциссический,4.61512051684126
ерлан,4.61512051684126
песенный,4.61512051684126
синий,2.312535423847214
синехмурый,4.61512051684126
восхищаться,3.5165082281731497
записывать,4.61512051684126
соня,3.005682604407159
навеки,4.61512051684126
загубить,3.9219733362813143
метель,2.6692103677859462
супер,1.9070703157390494
девический,3.5165082281731497
вечерний,2.8233610476132043
мнение,2.5356789751614235
образ,2.6692103677859462
жизненный,2.5356789751614235
талантпоэтый,4.61512051684126
пераскева,4.61512051684126
начать,2.6692103677859462
умно,4.61512051684126
равный,3.5165082281731497
взгляд,2.6692103677859462
пережитое,4.61512051684126
люся,3.5165082281731497
точто,3.5165082281731497
просыпаться,2.8233610476132043
журман,4.61512051684126
рязанский,4.61512051684126
постель,3.9219733362813143
лунный,3.228826155721369
вдохновение,3.5165082281731497
тальяночка,4.61512051684126
речь,3.005682604407159
палитра,3.9219733362813143
манера,3.9219733362813143
прорубь,4.61512051684126
воробьиный,4.61512051684126
наверно,4.61512051684126
ержан,4.61512051684126
запеть,2.6692103677859462
отрава,3.9219733362813143
находить,2.8233610476132043
уснуть,3.228826155721369
тахмина,4.61512051684126
мех,4.61512051684126
точно,1.9070703157390494
писалкрасиво,4.61512051684126
пена,4.61512051684126
даже,1.5240780634829436
расстройство,4.61512051684126
сгорать,4.61512051684126
мять,3.9219733362813143
мчаться,3.9219733362813143
айседора,4.61512051684126
срок,3.5165082281731497
талантище,4.61512051684126
снегин,3.9219733362813143
сани,3.5165082281731497
черта,3.9219733362813143
ситуация,3.228826155721369
убавиться,4.61512051684126
упрёк,3.228826155721369
личность,3.005682604407159
умудряться,4.61512051684126
малиновый,3.9219733362813143
пара,3.5165082281731497
отрицать,4.61512051684126
свидание,2.6692103677859462
ох,3.9219733362813143
ничтожный,4.61512051684126
ноченька,3.9219733362813143
глупый,2.217225244042889
далёкий,2.217225244042889
крутой,1.8425317946014783
бродить,3.005682604407159
ти,3.9219733362813143
удивиться,4.61512051684126
выткаться,4.61512051684126
рядом,2.5356789751614235
талан,4.61512051684126
чуство,4.61512051684126
успеть,3.9219733362813143
трудно,2.6692103677859462
яд,3.5165082281731497
придумать,3.9219733362813143
алый,2.6692103677859462
егэ,4.61512051684126
кипеть,3.9219733362813143
забыть,1.7247487589450947
уменьшать,4.61512051684126
форма,3.9219733362813143
проснуться,3.005682604407159
подобрать,3.228826155721369
переживать,3.5165082281731497
упоение,3.228826155721369
заиграть,4.61512051684126
чувствоваться,3.5165082281731497
биться,3.5165082281731497
меняла,4.61512051684126
полина,2.41789593950504
венок,3.005682604407159
куст,3.5165082281731497
шелуха,4.61512051684126
настоящий,2.0501711593797225
ушл,3.9219733362813143
озеро,3.005682604407159
народ,2.5356789751614235
успевать,4.61512051684126
опять,1.9760631872260008
есенинвеликий,4.61512051684126
видеть,1.7247487589450947
раскинуться,3.5165082281731497
некоторый,2.0501711593797225
власть,3.228826155721369
полностью,3.9219733362813143
стихотворный,3.9219733362813143
маразм,4.61512051684126
миша,3.5165082281731497
потребление,3.9219733362813143
следствие,4.61512051684126
танюша,4.61512051684126
земляк,2.8233610476132043
светить,2.8233610476132043
олицетворение,3.9219733362813143
юность,3.228826155721369
фраза,3.5165082281731497
вердикт,4.61512051684126
рузанна,4.61512051684126
кривить,4.61512051684126
хсредний,3.9219733362813143
босфор,3.9219733362813143
таня,3.228826155721369
зависть,4.61512051684126
дружище,4.61512051684126
выпить,3.5165082281731497
источение,4.61512051684126
лха,3.9219733362813143
ничтожество,4.61512051684126
черёмуха,3.005682604407159
понастоящий,3.9219733362813143
мак,3.228826155721369
строчка,2.217225244042889
никой,4.61512051684126
отработать,4.61512051684126
решить,2.8233610476132043
цыганский,3.228826155721369
подходить,3.5165082281731497
сколоть,4.61512051684126
шедевр,3.228826155721369
энергия,3.9219733362813143
отражать,4.61512051684126
шикарно,4.61512051684126
сущность,3.5165082281731497
ивано,4.61512051684126
тогда,2.217225244042889
переставать,3.9219733362813143
обвинять,4.61512051684126
остановиться,3.9219733362813143
королева,3.005682604407159
лиричный,4.61512051684126
бесшабашность,4.61512051684126
ермек,4.61512051684126
многие,2.130213867053259
зелный,3.005682604407159
сыграть,4.61512051684126
рисунок,3.228826155721369
накликать,4.61512051684126
фонтанка,3.9219733362813143
уметь,2.5356789751614235
твёрдый,4.61512051684126
отлично,3.9219733362813143
нежный,1.9760631872260008
тронуть,3.9219733362813143
пить,2.41789593950504
чужой,3.005682604407159
контекст,4.61512051684126
сереть,4.61512051684126
напрасно,3.5165082281731497
небывалый,3.5165082281731497
звенеть,3.9219733362813143
гибель,3.5165082281731497
неделя,4.61512051684126
незабвенный,4.61512051684126
обманно,4.61512051684126
чётки,4.61512051684126
запах,3.228826155721369
заплаканный,4.61512051684126
клубок,4.61512051684126
алехандра,4.61512051684126
улыбаться,3.5165082281731497
подойти,4.61512051684126
комкать,4.61512051684126
посещение,3.9219733362813143
отрок,3.228826155721369
тревожный,3.9219733362813143
свернуться,4.61512051684126
здравствуй,2.6692103677859462
истомленный,4.61512051684126
довестись,3.9219733362813143
экскурсия,4.61512051684126
проводить,3.9219733362813143
грозный,4.61512051684126
колодец,4.61512051684126
вынуть,4.61512051684126
ночью,3.5165082281731497
чернеть,4.61512051684126
ценить,3.228826155721369
статуя,4.61512051684126
близость,4.61512051684126
поновое,4.61512051684126
санктпетербург,4.61512051684126
широкий,3.228826155721369
понятный,2.5356789751614235
ровно,4.61512051684126
льдина,4.61512051684126
гребень,4.61512051684126
